codeibge,mun,state,region,alcance_2002,alcance_2006,alcance_2010,dgdpH_1_2002,dgdpH_1_2006,dgdpH_1_2010,dgdpH_2_2002,dgdpH_2_2006,dgdpH_2_2010,dilma_vs_2010,dilma_vs_2010_2,distcap,fam_2002_cct,fam_2006_cct,fam_2010_cct,families_2002_ba,families_2002_be,fhc_vs_1998,gini_2000,hdi_2000,incgov_2002,incgov_2006,incgov_2010,lula_vs_1998,lula_vs_2002,lula_vs_2002_2,lula_vs_2006,lula_vs_2006_2,mayorpty_2000,mayorpty_2004,mayorpty_2008,nonwhite_2000,nonwhite_2010,pent_2000,pent_2010,pib_2002,pib_2006,pib_2009,poor_covered_2002,pop_2002,pop_2006,pop_2010,psdb_vs_1998,psdb_vs_2002,pt_vs_1998,pt_vs_2002,pt_vs_2006,pt_vs_2010,serra_vs_2002,serra_vs_2002_2,spentH_2002_cct,spentH_2006_cct,spentH_2010_cct,targetalcance_2006,targetbf_2006,tot_fam2002,valid_2002,valid_2002_2,valid_2006,valid_2006_2,valid_2010,valid_2010_2,valid_depfed_1998,valid_depfed_2002,valid_depfed_2006,valid_depfed_2010
1100601,CACAULANDIA,RO,N,0.13367799113737075,0.33725292825768666,0.2813148245154531,0.06693547876461617,-0.026398412182929487,0.006758043454411012,0.01903948697805788,-0.004991194897865651,0.05755859187640613,0.399804177545692,0.436357243319269,2.0779869676213902,181,525,459,18,163,0.78385,0.614,0.713,25,45,23,0.1411,0.44065,0.47256,0.37398,0.44363,25,25,25,65.71,68.4,12.54,15.06,32582.62975,37061.16325,49512,0.3403900772493654,5398,5464,5727,0.048494983277591976,0.021688355021688355,0.039576365663322184,0.0990990990990991,0.092739475,0.08683296495105779,0.30817,0.52744,0.17401946348827363,0.8283185390800201,0.9278994237820848,0.2573143484626647,400.56,1354,2755,2569,3174,2989,3064,2844,1794,2997,3278,3167
1100403,ALTO PARAISO,RO,N,0.08722466960352424,0.2343961235614779,0.4518723751749883,-0.0039598126130227064,-0.05787984751751358,-0.001148103332060533,-0.021258977795726306,0.014471922409842073,0.051638882783796136,0.460461185560787,0.49181626187962,1.2863229893451402,297,1084,2170,NA,297,0.77014,0.654,0.715,25,15,15,0.1625,0.31457,0.40209,0.51311,0.58156,12,11,15,60.44,64.5,22.96,21.82,47117.7385,63930.05823,86490,0.19561486791550625,14084,16510,17144,0.03847328244274809,0.04316189846204729,0.08061068702290076,0.09541921614023482,0.156723298,0.09482138575881084,0.32752,0.59791,0.10512724723666451,0.5958029330837857,1.4670356976201586,0.19292703815869172,892.22,3405,5560,5081,7587,6921,8283,7576,3275,6047,7593,8342
1100262,RIO CRESPO,RO,N,0.16454081632653061,0.24632805995004162,0.2303015681544029,0.07582387822281682,0.013996821015315164,0.4826191388752994,0.07370765104644043,0.06565595701341453,0.393305717261011,0.363860167405219,0.395183360700602,1.5185408941353402,129,258,222,30,99,0.77251,0.716,0.712,25,45,23,0.1298,0.41677,0.45166,0.42776,0.5387,45,43,19,52.14,57.96,11.28,23.7,17341.97965,21734.38969,43441,0.4161797256336772,3127,3603,3316,0.038778877887788776,0.13121161362367392,0.026402640264026403,0.09491903964265773,0.127768313,0.04961832061068702,0.31289,0.54834,0.16059226584510355,0.6694574514659728,0.8343878166465621,0.19770213710796558,207.07,784,1598,1448,1758,1628,2031,1827,1212,1791,1761,2096
1100072,CORUMBIARA,RO,N,0.09219600725952813,0.14786693591242428,0.3599057032492616,0.10247867040310135,-0.07430340945546483,0.3109118888281937,0.07834976087903779,-0.040982310728962704,0.26287893066580803,0.445439547489983,0.49224405377456,5.75685231686325,254,408,929,NA,254,0.66806,0.564,0.668,25,45,23,0.2449,0.49809,0.57966,0.34485,0.43419,15,14,14,55.68,62.17,18.4,18.79,48678.0151,58144.73812,93111,0.17337246090399816,10160,9409,8802,0.2956521739130435,0.12014388489208633,0.10398550724637681,0.23860911270983212,0.16957432,0.18154346815434683,0.16977,0.42034,0.12314101597199556,0.41960447507783116,1.246859804589866,0.4154444786906154,1146.31,2755,3923,3697,4196,4118,4243,3868,2760,4170,4299,4302
1101401,MONTE NEGRO,RO,N,0.10355207706201083,0.24548308749481665,0.3889070262597587,0.0325760158289299,0.01166200849583822,-0.0015640111264235857,0.04085334437565734,0.010842441285494562,0.04033856725517248,0.371586971586972,0.403276247207744,1.78732287317793,344,1120,1481,NA,344,0.81852,0.548,0.685,25,45,23,0.1127,0.42651,0.48094,0.40379,0.49465,15,45,45,54.13,63.76,18.45,25.68,48832.49339,62541.24501,70182,0.27092979530104094,13838,16881,14090,0.04308588064046579,0.022651448639157155,0.03726346433770015,0.12625109745390695,0.115710383,0.08836704221528438,0.28558,0.51906,0.10361348142036915,0.5501386610123122,1.2835592618878637,0.20021775961139743,913.48,3322,5130,4747,7115,6819,7215,6715,3435,5695,7320,7367
1100700,CAMPO NOVO DE RONDONIA,RO,N,0,0.14487620172941618,0.3377709369326703,0.07164711811492182,-0.08626601151886519,0.05298159161408192,-0.09645375365585097,-0.0060117372690916965,0.1378843237303571,0.423839746132487,0.449473684210526,2.01089903933798,0,735,1166,NA,NA,0.83729,0.687,0.697,45,23,23,0.1,0.38334,0.42364,0.39393,0.46663,45,23,15,57.6,65.12,27.88,29.45,34096.89914,44966.48689,64076,0,13500,18619,12669,0.05577956989247312,0.055975006508721684,0.04838709677419355,0.09606873210101537,0.116783523,0.10285270716087716,0.25458,0.57636,0,0.3381377602468376,1.12854447864867,0.15391765938020302,780.87,2909,3386,3215,4450,4106,5042,4750,1488,3841,4564,5153
1100940,CUJUBIM,RO,N,0.05663716814159292,0.22384065815111492,0.26936873936873934,0.10887447635084865,0.02870920527608206,0.31666434311984454,-0.10186486496650078,0.08616749467529455,0.3241420759782448,0.352225424271534,0.372407883461868,1.5918014191398502,96,576,1191,NA,96,0.80762,0.642,0.695,25,45,23,0.1091,0.41317,0.46529,0.34589,0.44049,43,13,28,67.24,70.48,18.21,22.46,30725.63966,43087.95122,93520,0.1407274465576527,7305,9238,15873,0.08876669285153181,0.06074168797953964,0.0408483896307934,0.1815856777493606,0.110583866,0.1873561454657051,0.28144,0.53471,0.0671883172464716,0.4993033616885571,0.8428457128457129,0.18503772461571766,476.15,1695,2839,2809,4646,4613,6246,5835,1273,3128,4847,6517
1101757,VALE DO ANARI,RO,N,0.1122702434177844,0.18645046524356867,0.3642751842751843,0.15481453599855072,-0.11860349683356375,0.07933079763144477,0.09207255155419301,0.017424352858750457,0.06594369126261092,0.40423085766843,0.417273168364871,2.26364657890711,226,579,966,18,208,0.74221,0.628,0.688,25,45,23,0.2061,0.45777,0.50881,0.30062,0.34513,40,13,19,65.47,71.14,23.3,28.21,26377.61591,41525.40545,55095,0.3384692294777944,8655,10962,9361,0.048265460030165915,0.008202099737532808,0.12719959778783307,0.18143044619422571,0.181735368,0.23509786476868327,0.21719,0.49119,0.12696366581080074,0.4602431026958838,1.2558359149663498,0.15809646962233168,490.95,2013,2652,2612,4168,4068,4349,4122,1989,3048,4391,4496
1101450,PARECIS,RO,N,0.050314465408805034,0.45520599250936333,0.3356008316008316,0.12228453186245294,0.10952037704084064,0.3529184828407212,0.12517586177902232,0.05512918755319352,0.25615571770191353,0.516351911561492,0.521418020679468,4.549093728048231,48,412,456,NA,48,0.85146,0.606,0.666,25,45,23,0.0796,0.41002,0.46807,0.45845,0.52217,15,15,25,43.25,56.28,12.91,17.86,16290.0826,22049.85657,40426,0.08285353369803389,3503,3204,4810,0.20761559383499548,0.08772748483434438,0.015412511332728921,0.08492767148856743,0.200161421,0.31374281926646047,0.30986,0.53193,0.08017492581121567,0.8200039650941287,1.0500124740124739,0.5418056179775281,490.38,954,1917,1848,2419,2323,2171,2031,1103,2143,2478,2263
1101484,SAO FELIPE D OESTE,RO,N,0.15844875346260387,0.338150289017341,0.3814456630109671,0.0920618903471278,0.04611681427145039,-0.03278611974696402,-0.013979807514630054,0.044627419222302116,-0.0024159982961384943,0.36655272153563,0.398766124509254,4.364617354147359,286,700,654,89,197,0.76471,0.549,0.694,25,25,13,0.1863,0.41935,0.4627,0.38128,0.43789,15,22,11,55.68,60.07,23.05,21.04,24087.83476,33419.1668,34634,0.33074928706759876,7116,7266,6018,0.4224643755238894,0.05797917253025612,0.10854987426655491,0.1877286799887419,0.197729161,0.22333333333333333,0.31352,0.5373,0.13877588828460868,0.8337732310681535,1.3053223662346296,0.29648051197357556,613.74,1805,3298,3190,3601,3494,3803,3566,2386,3553,3611,3900
1101476,PRIMAVERA DE RONDONIA,RO,N,0.14608695652173914,0.2454404734805372,0.37416974169741696,0.0738561370690185,-0.012692577168002461,0.0495552387561564,-0.012208880273003174,-0.062325983529644476,0.07025510730265273,0.396170212765957,0.436076243607624,4.41393459910576,168,319,390,44,124,0.76433,0.527,0.691,45,45,13,0.1545,0.45481,0.5138,0.35934,0.4357,15,45,45,49.41,57.74,19.58,14.74,19022.69564,17437.17822,21997,0.28571112734298004,4334,4393,3523,0.1952698605215282,0.21695859872611464,0.05942995755003032,0.12340764331210191,0.096501809,0.19348098620977852,0.26436,0.4862,0.1679824200746319,0.454451713812876,1.2606358217428328,0.3616130662417482,469.99,1150,2368,2246,2435,2286,2350,2151,1649,2512,2487,2393
1100379,ALTO ALEGRE DOS PARECIS,RO,N,0.0212897253933971,0.13311246279280448,0.30298456260720413,0.02098616886813544,-0.05290806271976487,0.06285772316732076,-0.08194741449578595,0.0034821560168192094,0.09871051647795184,0.427657480314961,0.436941764916041,4.36052920274399,69,559,1056,NA,69,0.75217,0.518,0.674,45,45,45,0.1815,0.53401,0.59007,0.48138,0.54977,25,25,25,51.24,64.64,25.1,16.58,46052.67282,55372.15245,77650,0.04014127004430322,13490,15454,12826,0.30438886267107124,0.0927766732935719,0.06795658329400661,0.18908769604594655,0.242190513,0.42841091492776884,0.19062,0.40993,0.02577150104167617,0.32967318120796135,1.04990332137845,0.2623982399378802,1101.93,3241,4307,4069,5183,5124,6096,5598,2119,4527,5186,6230
1101435,NOVA UNIAO,RO,N,0.0612638687891944,0.18060046189376444,0.33369698586289676,0.18812299335899269,7.179300478291001e-4,-0.015520443680694393,-0.11422856735453711,0.013555652354890597,-0.03488049261498121,0.487654320987654,0.513520609083749,2.80215344951098,127,460,669,26,101,0.65856,0.566,0.68,25,45,23,0.2903,0.53911,0.60355,0.48258,0.54579,25,22,22,53.65,66.15,16.75,20.08,30976.80747,35342.21265,33760,0.11722898735016152,8601,9526,7498,0.17194963091619628,0.015910276473656754,0.228831958315241,0.30855503390714656,0.351678184,0.3037608486017358,0.10148,0.39645,0.06036670759398726,0.39468828446664306,1.005024006401707,0.30044064665127024,765.24,2073,3439,3211,3960,3756,4050,3809,2303,3834,4052,4148
1101559,TEIXEIROPOLIS,RO,N,0.10292072322670376,0.31133016627078386,0.3108154506437768,0.16225532463919962,-0.055703135388379454,0.009596282496641424,-0.017576496606891,-0.03161248559678114,0.004274543967864785,0.390040106951872,0.400783754898468,3.0026214129875397,148,514,426,NA,148,0.65834,0.552,0.685,25,45,23,0.2867,0.50388,0.52397,0.37704,0.42115,25,13,13,64.62,63.42,12.33,17.08,23786.05934,24467.56708,26303,0.22814489099730395,5697,5894,4893,0.13114754098360656,0.010114192495921697,0.21141888072357265,0.2858075040783034,0.346782261,0.30997392438070404,0.25083,0.47603,0.13441381719147594,0.6035120520571775,0.9914387901083179,0.28262600950118766,466.61,1438,2707,2649,2936,2847,2992,2807,1769,3065,2999,3068
1100452,BURITIS,RO,N,0.07231690465223399,0.14548212655383103,0.3871551644279759,0.06014639417021497,-0.05798612429231493,-0.0191560035595054,-0.22245684034486443,0.02907656222283988,0.03316177907680036,0.362634390425316,0.390866494160431,1.61386394131053,471,1712,3454,44,427,0.79383,0.669,0.694,25,45,23,0.1456,0.44794,0.49937,0.3995,0.45902,13,13,22,58.13,63.8,26.21,27.5,79303.79012,126598.6597,157593,0.20158584114465627,30521,42717,32385,0.08442028985507247,0.06973393526078187,0.0713768115942029,0.20343867063682644,0.200510132,0.12335065973610555,0.22423,0.50063,0.07744975939185463,0.3018965791233082,1.2183056970819823,0.12118950066718168,1426.13,6513,9441,9458,14010,13810,14789,14299,2760,10411,14114,15006
1101468,PIMENTEIRAS DO OESTE,RO,N,0.1166429587482219,0.1810710216483099,0.30723514211886305,0.051290750587487506,0.0075265156663940295,0.08910876881523525,-0.05753298873282212,0.02594951568630238,0.12203579866473069,0.42188679245283,0.450248756218905,6.08751856830405,82,137,205,NA,82,0.83574,0.552,0.715,15,13,13,0.074,0.42964,0.48604,0.45008,0.54139,15,15,14,64.07,65.72,16.27,17.39,15596.05633,23755.32636,33305,0.24560548881542557,2557,2633,2322,0.3422222222222222,0.17122683142100617,0.011111111111111112,0.25154457193292146,0.050224888,0.06359649122807018,0.19512,0.51396,0.15995654330774184,0.3723913568650989,1.1628294573643412,0.2900044056209647,219.42,703,1066,967,1302,1184,1325,1206,450,1133,1334,1368
1101492,SAO FRANCISCO DO GUAPORE,RO,N,0.062434963579604576,0.14172118114707552,0.35169985642050067,0.12159942263083909,-0.018590934924906072,0.05203842773581634,-0.12370301073997517,0.025389085579993625,0.11428223783786176,0.406686763496848,0.441656590084643,3.6610842312192604,180,707,1596,36,144,0.84831,0.541,0.72,15,13,13,0.0969,0.34706,0.38958,0.34846,0.42702,14,12,13,57.85,62.63,26.69,22.91,47735.24739,70358.72373,98800,0.234779692323561,13636,17610,16019,0.4578059071729958,0.10460337032470202,0.051160337552742616,0.14241676942046855,0.185370286,0.11264367816091954,0.28528,0.61042,0.059439664587838344,0.29563609175647054,1.0241251014420376,0.0895349119818285,446.66,2883,4613,4510,6678,6529,7298,6616,1896,4866,6603,7395
1100924,CHUPINGUAIA,RO,N,0.1291390728476821,0.23792149195367726,0.17916907514450867,0.09433987771202322,-0.008949567095306218,0.020434340458404057,-0.0474237929290676,0.004702314255632871,0.13428333620539595,0.405923344947735,0.463230466185161,5.33354919037753,195,437,411,60,135,0.70569,0.572,0.707,25,45,23,0.1933,0.48042,0.57481,0.39829,0.5326,11,45,15,63.26,65.99,8.97,18.75,41414.30988,61402.55462,88902,0.3190509755106288,5842,6649,8304,0.13447098976109215,0.09437229437229437,0.06484641638225255,0.13203463203463203,0.118409159,0.13987183059348007,0.26946,0.42519,0.1295218127850235,0.38985214876535823,0.5620146917148362,0.1912246352835013,351.23,1510,2171,2152,3156,3190,3444,3046,1465,2310,3319,3589
1200138,BUJARI,AC,N,0.13526244952893673,0.3090812478573877,0.3257163087089922,-0.11846870824243984,-0.1373635953678297,-0.22342783127472307,-0.06160593982736645,0.04425364089271919,-0.14465344942749314,0.235370330382207,0.275993712104199,0.227417165534704,201,733,748,NA,201,0.4601,0.644,0.639,13,13,13,0.2455,0.44793,0.54535,0.39063,0.44486,15,13,15,83.12,79.06,15.65,27.47,26553.65343,44440.76139,42838,0.2126901841765783,6382,8751,8474,0.02246675836772123,0.04627502461437479,0.2003668042182485,0.2490974729241877,0.239747634,0.3141583527913394,0.2245,0.45465,0.15082015572649873,0.6850339978226181,1.1532959641255607,0.31659533767569425,750.82,1486,2775,2624,3927,3781,4631,4453,2181,3047,4121,4711
1200179,CAPIXABA,AC,N,0.15703703703703703,0.34727272727272723,0.37766401816118045,-0.34594779875527326,-0.12385142477132519,-0.03618958368052569,-0.1406474111397913,-0.06843274559330917,-0.14043006889589937,0.187897435897436,0.201092117758784,0.66465518430819,212,673,871,89,123,0.57517,0.588,0.607,13,13,13,0.1985,0.46509,0.53227,0.34432,0.39858,45,14,13,81.04,85.25,17.75,31.14,23075.31661,45323.27957,43005,0.256286576748763,5814,7403,8810,0.018077239112571898,0.12333825701624815,0.19063270336894,0.29542097488921715,0.295830055,0.28698464025869036,0.21451,0.46773,0.11791268152493328,0.7731355166771731,1.1814370034052213,0.3410858030528164,661.01,1350,2578,2138,3700,3387,4875,4212,1217,2708,3813,4948
1200807,PORTO ACRE,AC,N,0.15596015115080727,0.3294389947304418,0.36318519519113873,0.06982698975152946,0.2073970286497088,0.020236665770170553,-0.16252699821526378,0.0178943545991081,0.026688488876376225,0.176405325443787,0.196685976020477,0.5238106318553659,454,1061,1404,43,411,0.46595,0.566,0.663,45,23,23,0.2976,0.42996,0.51817,0.33276,0.39455,15,33,33,75.07,79.07,19.87,23.36,45976.92495,56523.39695,77431,0.27297735310732374,11895,12335,14806,0.019885507683037058,0.054825319958491874,0.2702621271467309,0.24351435489450018,0.14621149,0.19870936320467553,0.19824,0.48183,0.15759764934905615,0.6707003065574411,1.1963859246251518,0.4664713336035671,1502.33,2911,5347,4734,5803,5647,8112,7423,3319,5782,6005,8213
1200435,SANTA ROSA DO PURUS,AC,N,0.33253588516746413,0.4149986045213508,0.40846270598438855,0.027461273142457793,0.021616143816598123,-0.09945050315955188,-0.04593369219647449,0.012074016900785222,-0.018261345871264104,0.252106741573034,0.276067527308838,3.00255653831448,139,266,337,NA,139,0.68452,0.684,0.525,15,45,45,0.2024,0.78185,0.75676,0.55082,0.57389,15,15,40,94.99,81.36,3.34,16.76,6612.687038,10429.22849,13566,0.38152788027336715,2576,3583,4612,0.10552763819095477,0.06489675516224189,0.05527638190954774,0.3938053097345133,0.412013536,0.2,0.12261,0.24324,0.27521301532570636,0.6805368691226021,1.0007632263660016,0.2862710298632431,183.49,418,628,407,1102,812,1424,1007,199,678,1182,1515
1200351,MARECHAL THAUMATURGO,AC,N,0.43817374762206723,0.4335180381985381,0.40655985915492965,0.02563994228876057,0.22502924877297895,0.2187444592674389,0.11154927837250886,0.12357582103613594,0.1343805608456743,0.421074815595364,0.382387292688624,5.58298318474097,691,714,1121,215,476,0.73446,0.711,0.533,13,13,13,0.0879,0.37296,0.37221,0.35693,0.39465,15,13,15,60.6,83.27,5.5,8.39,20503.70392,29196.17874,52725,0.53378538595418,8341,8482,14200,0.007038123167155425,0.023052959501557634,0.021700879765395895,0.17258566978193146,0.279426817,0.22041572339987653,0.51199,0.62779,0.4378638151658275,0.9683329362385047,1.1817,0.6846792030181562,1127.66,1577,2877,2058,4620,3479,4745,4281,1705,3210,4885,4859
1200104,BRASILEIA,AC,N,0.2611136057476426,0.4148753876827647,0.3554048885157198,0.1363190617253509,0.013549356940521652,0.019370551725255442,-0.11161824446593815,-0.0031035132015952197,0.00876607305525813,0.268854018069425,0.2824240135926,1.53655332645113,1163,1987,2021,243,920,0.58286,0.614,0.669,13,13,13,0.2745,0.51286,0.57316,0.45504,0.53143,13,13,13,74.69,76.66,13.65,14.87,72695.44282,76615.00666,94159,0.47913390782546306,17649,18056,21438,0.012750455373406194,0.023574386747371775,0.5708864602307225,0.5810767760433259,0.410817772,0.33998869843661705,0.25451,0.42684,0.29624890164642576,0.9915413566342494,1.2004319432782908,0.4383585456357997,2099.47,4454,8868,7989,10520,9992,10515,10594,6588,9417,10871,10618
1200393,PORTO WALTER,AC,N,0.293732460243218,0.5136961451247165,0.2874727431312691,0.017366926758998133,0.1994494861476363,0.13718803448428352,-0.01024871713638011,0.16793402352258127,0.1185074783166173,0.430559851531086,0.453513909224012,5.73790724351029,314,482,510,NA,314,0.79098,0.564,0.54,13,15,45,0.0525,0.44806,0.45196,0.49293,0.52959,15,11,11,70.76,74.96,5.65,8.48,14039.31843,19184.64286,31115,0.3959352180883685,5283,4851,9172,0.021557719054242003,0.12088698140200287,0.014603616133518776,0.2882689556509299,0.416455696,0.23114355231143552,0.45083,0.54804,0.3406471848280791,0.8515314500862123,0.8322535979066724,0.6219666666666667,583.59,1069,2522,1655,3041,2011,3233,2732,1438,2796,3160,3288
1200203,CRUZEIRO DO SUL,AC,N,0.3248502994011976,0.34102796194868834,0.4127409362092703,0.03211482949390547,-0.0031893110713508764,0.06639425304965792,-0.006887039510438534,-0.0060848458468064125,0.07787399549564408,0.307734806629834,0.349261481247588,5.903986304599029,4991,6799,7443,1415,3576,0.78875,0.614,0.668,25,15,15,0.119,0.30464,0.44437,0.32594,0.42198,45,45,13,64.22,75.78,8.89,13.71,216715.2713,254050.7341,330482,0.6100131436749059,71571,86725,78444,0.031010295746339064,0.02503949989695679,0.03289716559333853,0.23500721302466168,0.197920245,0.1332219401690177,0.27932,0.55563,0.2582644853211738,0.715124461577307,1.295499082147774,0.29991099452291725,5979.26,15364,27449,21894,30797,26608,30770,28503,24379,29114,32023,31121
1200427,RODRIGUES ALVES,AC,N,0.3564705882352941,0.5971909100010011,0.4168103809125157,-0.01719392981541304,0.09938643252325131,0.583560780512888,0.1568977912179883,0.07737436778865436,0.31090858890440165,0.398268398268398,0.364875864875865,5.87330581068952,606,1294,1296,122,484,0.78815,0.603,0.55,13,13,13,0.0567,0.36475,0.39968,0.49506,0.56787,11,11,13,47.34,79.47,11.17,16.7,24467.51879,36398.82789,73968,0.48428897827012934,8398,9989,14334,0.01355487538259729,0.01340414769853313,0.015741145605596852,0.21699544764795145,0.23504022,0.3005108331865422,0.45301,0.60032,0.32958489999992124,1.265330313051246,1.3241028324263988,0.4587293823205526,993.98,1700,3501,2482,4759,3735,5544,4914,2287,3954,5097,5677
1200336,MANCIO LIMA,AC,N,0.37967055042185616,0.6035071668191523,0.48946608946608955,-0.01125929407579135,0.004447472355790538,0.06307899200494935,-0.033238416998069585,-0.014588807806347632,0.09076935281179468,0.431824733352551,0.416114592658908,6.16446879495998,945,1799,1696,247,698,0.78452,0.65,0.642,13,13,13,0.0774,0.37743,0.42025,0.46069,0.56065,11,22,15,76.58,84.55,6.05,11.88,28227.56845,32430.34149,49883,0.5749099794395156,11779,13116,15246,0.02229983879634605,0.023668639053254437,0.020687802256851157,0.13950152411690872,0.137398747,0.26986825329366765,0.40996,0.57975,0.3530229186902064,1.2151673377392258,1.5015800865800868,0.41626562976517234,1240.85,2489,5042,4414,6182,5408,6938,5585,3722,5577,6543,7059
